Symbol,Company Name,Price,Market Cap (in M),P/E Ratio,Beta,Volume 52 weeks,Volume 1 month,52 Weeks High,52 Weeks Low,Exchange,Performance (52 weeks),Country,Chiffre d'affaires,Résultat net,Sector,Industry,Price 52 Weeks Ago,Currency,Total assets,EPS Annual,Dividend Per Share Annual,EBITDA CAGR (5y),EBITDA,ROI Annual,Ratio Debt/Equity (Annual),Dividend Yield Indicated Annual
YEXT,Yext Inc,4.84,610.5131570538922,,1.4105548,973651.1904761904,700330.4347826086,9.35,4.29,NYSE,-0.4540133510831181,US,400859008.0,-6035000.0,Technology,Software - Infrastructure,8.850000381469727,USD,126139000.0,-0.0212,,,505000.0,-1.79,0.0,
BOE,BlackRock Enhanced Global Dividend Trust,10.81,668.79,,,161671.82539682538,167847.8260869565,10.95,8.8,NYSE,0.1704914694630515,US,20115136.0,96980192.0,Financial Services,Asset Management,9.239420890808104,USD,61525800.0,-1.7322,,,,-15.79,,
FVRR,Fiverr International Ltd,23.46,907.9513580198276,246.6589,1.3329767,859427.380952381,970417.3913043478,31.57,18.845,NYSE,-0.2106126719041623,IL,372220992.0,11781000.0,Communication Services,Internet Content & Information,29.700000762939453,USD,35286000.0,0.094,,,-4935000.0,0.4499999999999999,1.2798,
V,Visa Inc,259.76,513261.55042698415,29.7147,0.7247608,6480248.412698412,8397378.260869564,290.96,227.81,NYSE,0.0909325615211582,US,34917998592.0,18818000896.0,Financial Services,Credit Services,238.1649932861328,USD,1670439936.0,8.2844,1.8338,9.37,24384000000.0,29.18,0.5283,0.80052346
AROC,Archrock Inc,18.94,3199.7068839547373,30.474,1.15609,1389458.3333333333,2278686.95652174,23.44,11.73,NYSE,0.5102075513593809,US,1051974016.0,136831008.0,Energy,Oil & Gas Equipment & Services,12.555495262145996,USD,168939008.0,0.6803,0.6149,6.71,476148992.0,4.279999999999999,1.8196,3.4736843
ACCO,ACCO Brands Corp,4.74,454.0817598298755,,0.68649614,635716.6666666666,530769.5652173914,6.62,4.365,NYSE,-0.1041429399545839,US,1733799936.0,-176000000.0,Industrials,Business Equipment & Supplies,5.2894287109375,USD,95797800.0,-0.2288,0.3012,-18.83,203800000.0,-1.28,1.1676,6.2240663
RITM,Rithm Capital Corp,11.16,5366.6029,8.6244,0.85000634,3362694.4444444445,3542243.4782608696,11.85,8.87,NYSE,0.2134437354875804,US,2982724096.0,581224000.0,Real Estate,REIT - Mortgage,9.201841354370115,USD,489732000.0,1.2864,1.1928,-4.16,,2.01,3.4195,9.009008
MTG,MGIC Investment Corp,23.79,6167.171380815051,8.6502,0.7812669,1812641.8972332017,1742478.2608695652,25.93,16.3,NYSE,0.3626851227338699,US,1180099968.0,745673024.0,Financial Services,Insurance - Specialty,17.472986221313477,USD,259234000.0,2.4828,0.4346,0.39,1006726976.0,12.47,0.1268,2.210884
ACM,AECOM,96.58,12948.167899452896,235.4212,0.80504644,766561.9047619047,1032465.2173913044,98.72,74.4,NYSE,0.1030159069055847,US,15837388800.0,371476992.0,Industrials,Engineering & Construction,87.58345794677734,USD,134067000.0,0.3929,0.6996,4.49,1066792000.0,1.25,0.9959,0.8667836
CTRI,Centuri Holdings Inc,15.33,1356.9736867480772,,2.3875532,652412.8205128205,718913.0434782609,28.645,14.47,NYSE,,US,2640302080.0,-207848992.0,Utilities,Utilities - Regulated Gas,,USD,88517504.0,-2.1484,,,229502000.0,-13.06,5.3093,
PNR,Pentair PLC,84.37,13963.044824503771,22.4234,1.2379918,1460778.5714285714,1950895.652173913,89.58,57.18,NYSE,0.225296136344989,GB,4109900032.0,659800000.0,Industrials,Specialty Industrial Machinery,68.8951644897461,USD,165498000.0,3.7444,0.8804,11.51,951500032.0,11.96,0.618,1.1016644
BTA,BlackRock Long Term Municipal Advantage Trust,10.55,136.15,,,32596.42857142857,25278.260869565216,10.97,8.59,NYSE,0.1361399166795702,US,10784827.0,3735341.0,Financial Services,Asset Management,9.28907585144043,USD,13439900.0,-0.2507,0.6104,-6.64,,-2.25,0.0775,
KRO,Kronos Worldwide Inc,10.56,1214.7834876975426,,1.9682904,228101.9841269841,387186.9565217392,14.48,6.16,NYSE,0.2614455921360639,US,1776300032.0,1900000.0,Basic Materials,Specialty Chemicals,8.376676559448242,USD,115036000.0,-0.4266,0.7589,,85200000.0,-3.93,0.5455,1.8903593
FDP,Fresh Del Monte Produce Inc,27.02,1295.2513387977904,,-0.64138854,240086.9047619048,294652.17391304346,27.96,21.23,NYSE,0.0052462428103583,US,4259200000.0,-18400000.0,Consumer Defensive,Farm Products,26.879371643066406,USD,47936800.0,-0.2376,0.7521,1.72,217200000.0,-0.49,0.2149,3.4990792
CRK,Comstock Resources Inc,9.75,2849.541444709544,13.4975,1.2635856,3804381.349206349,3779500.0,13.39,7.07,NYSE,-0.1939395973714445,US,1369922048.0,-19788000.0,Energy,Oil & Gas E&P,12.088725090026855,USD,292260992.0,0.7627,0.5,27.63,711382976.0,4.22,1.1196,5.186722
ALTG,Alta Equipment Group Inc,6.01,198.886165024961,22.3468,1.6049023,329146.4285714286,499365.2173913043,16.19,5.82,NYSE,-0.5785586164969981,US,1917400064.0,-21300000.0,Industrials,Rental & Leasing Services,14.226863861083984,USD,33147100.0,0.2707,0.3375,,165100000.0,0.73,7.1096,3.5569422
ICD,Independence Contract Drilling Inc,0.5039,7.669416237218415,,-0.30347824,63179.36507936508,84356.52173913043,3.43,0.5039,NYSE,-0.828850202571173,US,179956992.0,-59251000.0,Energy,Oil & Gas Drilling,2.930000066757202,USD,15213300.0,-2.6903,,16.45,37439000.0,-11.17,0.8579,
WRBY,Warby Parker Inc,13.16,1556.935898877493,,1.4735669,1244055.1587301588,1352869.5652173914,17.95,9.83,NYSE,-0.0053054678804649,US,719929024.0,-45901000.0,Healthcare,Medical Instruments & Supplies,13.229999542236328,USD,100657000.0,-0.5384,,,-10584000.0,-20.94,0.0,
KSM,DWS Strategic Municipal Income Trust,10.04,109.59,,,29674.20634920635,25617.391304347828,10.11,7.25,NYSE,0.2544385953461809,US,8275173.0,4057716.0,Financial Services,Asset Management,8.008552551269531,USD,11047900.0,-2.7089,,,,-16.7,0.6823,
TTP,Tortoise Pipeline & Energy Fund Inc,39.55,67.3344,2.8889,,8564.682539682539,11456.521739130434,40.15,26.207,NYSE,0.4485781981167562,US,2555603.0,4338644.0,Financial Services,Asset Management,27.330368041992188,,2010570.0,9.4717,,,,21.52,0.2696,
ASB,Associated Banc-Corp,20.52,3096.4848637455966,16.9248,0.9150265,1470726.984126984,1758704.347826087,24.21,15.16,NYSE,0.1566382572558773,US,997849984.0,176739008.0,Financial Services,Banks - Regional,17.748144149780273,USD,150900992.0,1.2127,0.937,-11.33,,3.63,0.208,4.3052835
BIG,Big Lots Inc,0.9709,28.818226463980587,,0.9604262,1720782.9365079366,2381834.782608696,9.28,0.86,NYSE,-0.8864552674219606,US,4607633920.0,-480838016.0,Consumer Defensive,Discount Stores,8.5,USD,29682000.0,-16.5281,0.3368,,-200420992.0,-68.93,1.4571,
NTG,Tortoise Midstream Energy Fund Inc,43.24,220.16,31.9694,,15921.031746031746,9530.434782608696,44.95,31.5407,NYSE,0.2856849597671063,US,,,Financial Services,Asset Management,33.6550407409668,USD,5092810.0,1.3647,3.1195,,,2.5700000000000003,0.2463,
BXMT,Blackstone Mortgage Trust Inc,17.5,3045.31227,12.3515,1.0493563,2491785.3174603176,2559713.0434782607,23.67,16.54,NYSE,-0.0928453418947276,US,-11137000.0,-157748000.0,Real Estate,REIT - Mortgage,19.285938262939453,USD,173620992.0,1.4279,2.4756,-2.26,,1.04,4.4191,10.718357
HASI,HA Sustainable Infrastructure Capital Inc,30.71,3585.424390851568,24.0898,2.7042572,1460878.9682539685,1172234.7826086956,33.99,13.22,NYSE,0.3863352927194763,US,154508992.0,259474000.0,Real Estate,Real Estate Services,22.171762466430664,USD,116454000.0,1.3596,1.5744,11.17,,2.35,2.0301,5.310301
THS,TreeHouse Foods Inc,39.46,2047.974155512332,38.5683,0.22495905,471080.5555555556,514165.2173913043,48.34,33.28,NYSE,-0.1679297671346379,US,3383300096.0,-12200000.0,Consumer Defensive,Packaged Foods,47.400001525878906,USD,51900000.0,0.9415,,1.73,290300000.0,1.73,0.8388,
MXF,Mexico Fund Inc,15.49,250.83,7.1417,,34007.142857142855,45695.65217391304,19.6885,14.4801,NYSE,-0.0575810239687071,US,11609015.0,64496928.0,Financial Services,Asset Management,16.43375587463379,USD,14771900.0,2.1522,,28.76,,11.35,0.0,
IONQ,IONQ Inc,7.12,1524.2222636061886,,3.8219836,7731326.19047619,5347778.260869565,21.6,6.22,NYSE,-0.5477697729204782,US,31205000.0,-163868000.0,Technology,Computer Hardware,15.710000038146973,USD,214076000.0,-0.7788,,,-185244000.0,-32.53,0.0,
NEE,Nextera Energy Inc,77.46,159207.68519980882,21.7794,0.22516051,12244946.42857143,10510234.782608695,80.56,47.145,NYSE,0.1592774471107274,US,25849999360.0,6319000064.0,Utilities,Utilities - Regulated Electric,66.84454345703125,USD,2055350016.0,3.5996,1.8727,6.28,14083000320.0,6.0600000000000005,1.5423,2.6566932
RBC,RBC Bearings Inc,277.42,8108.948833161009,38.6324,1.0697187,172276.19047619047,174508.69565217392,309.005,214.14,NYSE,0.2104365138886212,US,1579500032.0,198300000.0,Industrials,Tools & Accessories,229.3099975585937,USD,29229900.0,7.1911,0.7902,23.85,478200000.0,5.25,0.4522,
GME,GameStop Corp,21.93,9346.950417271722,1395.0672,2.206456,16666602.777777778,11858465.217391305,63.9,9.95,NYSE,0.0864279599567467,US,4917499904.0,24900000.0,Consumer Cyclical,Specialty Retail,20.190000534057617,USD,426217984.0,0.022,0.0,,35400000.0,0.49,0.0213,
DAVA,Endava PLC,28.38,1683.055769,17.8668,1.2049775,463834.126984127,386808.6956521739,81.06,24.51,NYSE,-0.4165505923445869,GB,736129024.0,42034000.0,Technology,Software - Infrastructure,48.56999969482422,GBP,57751000.0,1.6213,,35.66,73796000.0,14.71,0.1208,
VLD,Velo3D Inc,2.18,18.78381180530973,,1.6651479,142779.30555555556,108195.65217391304,67.2,2.0,NYSE,-0.9606777386544736,US,60542000.0,-127128000.0,Technology,Computer Hardware,54.95000076293945,USD,8487570.0,-23.9658,,,-118137000.0,-132.77,0.4894,
BCAT,BlackRock Capital Allocation Term Trust,15.98,1805.36,8.4983,,336451.5873015873,426295.652173913,17.18,13.67,NYSE,0.189391465046965,US,,,,,13.441827774047852,USD,107462000.0,1.9051,1.5243,,,11.04,0.0,
AMP,Ameriprise Financial Inc,404.99,39765.42824781432,15.5577,1.0794721,478240.873015873,570395.6521739131,449.94,306.6275,NYSE,0.1939145077759834,US,16961000448.0,3068000000.0,Financial Services,Asset Management,339.37664794921875,USD,98188704.0,23.7106,5.3613,8.33,,5.35,9.1089,1.4780416
NAC,Nuveen California Quality Municipal Income Fund,11.72,1686.16,,,396986.1111111111,477834.7826086957,11.86,9.32,NYSE,0.16549660122592,US,135365264.0,111393696.0,Financial Services,Asset Management,10.060019493103027,USD,144722000.0,-1.9834,0.5874,,,-9.44,0.6779,
SRV,NXG Cushing Midstream Energy Fund,41.76,111.2,32.0184,,29403.571428571428,20182.60869565217,45.6,32.5,NYSE,0.1096757830152559,US,,,Financial Services,Asset Management,37.64334487915039,USD,2914360.0,1.5464,2.64,-9.6,,17.96,0.0785,
H,Hyatt Hotels Corp,135.14,13673.840233515111,62.1538,1.3304099,714360.7142857143,639339.1304347826,162.24,96.77,NYSE,0.1579224310033653,US,6568000000.0,975000000.0,Consumer Cyclical,Lodging,116.75592041015624,USD,44928900.0,2.0422,0.4488,-12.68,694000000.0,3.32,0.8575,0.44994378
HE,Hawaiian Electric Industries Inc,15.5,1709.691269962453,8.5005,1.1271656,4442164.682539683,6101195.652173913,35.57,7.605,NYSE,-0.5104440839252077,US,3652762112.0,-1163454976.0,Utilities,Utilities - Regulated Electric,31.59945106506348,USD,110303000.0,1.8278,1.0481,2.92,-1153976960.0,3.19,1.6525,0.0
IR,Ingersoll Rand Inc,89.47,36099.73198806797,46.359,1.5250323,2634959.523809524,2936421.7391304346,101.29,59.21,NYSE,0.3163356558599479,US,7035700224.0,825299968.0,Industrials,Specialty Industrial Machinery,68.02018737792969,USD,403484000.0,1.9039,0.0802,22.18,1830700032.0,6.23,0.2784,0.08841733
BXSL,Blackstone Secured Lending Fund,29.9,6008.879549439065,9.8192,0.25202724,946440.0793650794,961965.2173913044,32.64,25.83,NYSE,0.2210837945611161,US,,,Financial Services,Asset Management,24.49984741210937,USD,200966000.0,3.6509,2.5332,248.75,,6.2,0.9919,10.283806
HIMS,Hims & Hers Health Inc,15.96,3464.5949401817043,,2.8059316,5773188.492063492,10678530.43478261,25.74,5.65,NYSE,1.2215194935266016,US,1067137024.0,18103000.0,Consumer Defensive,Household & Personal Products,7.199999809265137,USD,208702000.0,-0.1125,,,26789000.0,-6.84,0.0,
RGA,Reinsurance Group of America Inc,203.31,13389.51942220471,14.8443,0.3172875,370161.50793650793,547821.7391304348,227.87,135.21,NYSE,0.4729677091625597,US,21375000576.0,858000000.0,Financial Services,Insurance - Reinsurance,138.1739959716797,USD,65857600.0,13.4426,3.3107,5.71,1408499968.0,6.68,0.4875,1.7692957
SPIR,Spire Global Inc,10.55,272.45255807656395,,2.4544716,314319.9484126984,350986.95652173914,19.4,3.272,NYSE,1.0646436160784547,US,107223000.0,-71539000.0,Industrials,Specialty Business Services,5.119999885559082,USD,24317600.0,-3.2664,,,-22380000.0,-34.64,1.6178,
FDS,Factset Research Systems Inc,403.03,15331.256909983307,32.747,0.5570385,256192.0634920635,237652.1739130435,488.64,391.84,NYSE,-0.0408193075335313,US,2176666112.0,512748992.0,Financial Services,Financial Data & Stock Exchanges,420.133544921875,USD,38040000.0,12.0359,3.644,11.9,833243008.0,14.48,0.9955,1.0302639
LU,Lufax Holding Ltd,2.7,2400.9627053568206,2.7072,2.0015893,4755713.095238095,1867700.0,6.9,2.0,NYSE,0.027932691234072,CN,38567739392.0,-655574016.0,Financial Services,Credit Services,2.6268293857574463,CNY,866643008.0,0.7731,2.0037,-36.74,14243005440.0,0.65,0.4869,9.02527
PDO,PIMCO Dynamic Income Opportunities Fund,13.36,1490.47,,,497132.1428571429,564226.0869565217,13.49,10.66,NYSE,0.1549565152558725,US,,,Basic Materials,Independent Oil & Gas,11.572101593017578,USD,113531000.0,-0.1271,,,,-0.54,0.8616,
KBDC,Kayne Anderson BDC Inc,15.98,1137.15,14.4863,,81938.18181818182,42839.13043478261,16.6199,15.69,NYSE,,US,,,,,,USD,,1.0838,,,,5.59,1.0186,
NMS,Nuveen Minnesota Quality Municipal Income Fund,12.28,68.0,,,15755.555555555557,17021.739130434784,12.3,9.2,NYSE,0.1985851705697976,US,,,Financial Services,Asset Management,10.25049877166748,USD,5787060.0,-0.5302,0.5172,-27.89,,-2.5,0.6822,
ACEL,Accel Entertainment Inc,10.84,895.7608875886133,19.6426,0.52234507,286474.6031746032,245321.7391304348,12.61,9.37,NYSE,-0.0492543485011285,US,1195794944.0,48440000.0,Consumer Cyclical,Gambling,11.399999618530272,USD,82634800.0,0.5254,,,167664000.0,6.15,2.7347,
MMD,MainStay MacKay DefinedTerm Municipal Opportunities Fund,16.73,462.75,,,74725.79365079365,56756.52173913043,17.1012,14.3,NYSE,0.0519487144319139,US,27415128.0,12665130.0,Financial Services,Asset Management,15.906023979187012,USD,27926800.0,-0.2995,0.9842,-12.5,,-1.14,0.5531,
BAM,BROOKFIELD ASSET MANAGEMENT LTD,39.63,17589.559032230434,39.0012,1.5232333,1349576.984126984,980726.0869565216,44.38,28.35,NYSE,0.171913153799069,CA,,443000000.0,Financial Services,Asset Management,33.831199645996094,USD,390681984.0,1.1374,,,,19.3,0.1257,3.3413105
PHX,PHX Minerals Inc,3.25,121.86842477744808,8.7544,-0.24416143,64397.22222222222,44017.391304347824,3.87,2.95,NYSE,-0.0012958651040193,US,33407692.0,5521003.0,Energy,Oil & Gas E&P,3.2542054653167725,USD,37498000.0,0.3869,0.0983,,19264210.0,8.92,0.2658,4.7477746
RRC,Range Resources Corp,29.82,7219.098915446508,8.2869,0.8051898,2511358.73015873,2338565.217391304,39.33,27.29,NYSE,-0.072175699643416,US,2333634048.0,476199008.0,Energy,Oil & Gas E&P,32.13311004638672,USD,242088992.0,3.6322,0.3219,,1126987008.0,15.73,0.4712,1.0799866
FBK,FB Financial Corp,43.04,2007.521204244071,16.6982,0.9125431,155397.22222222222,238786.9565217392,48.17,27.425,NYSE,0.2880826836656356,US,454937984.0,116473000.0,Financial Services,Banks - Regional,33.43718719482422,USD,46643200.0,2.5676,0.5979,7.94,,6.510000000000001,0.2687,1.565738
BUI,Blackrock Utilities Infrastructure & Power Opportunities Trust,22.65,508.84,,,58600.79365079365,49047.82608695652,23.22,18.7291,NYSE,0.0860701770104885,US,,,Financial Services,Asset Management,20.859724044799805,,22475400.0,,,,,,,
SNA,Snap-On Inc,273.19,14392.374739097992,14.2344,0.6999558,271025.0,311600.0,298.18,249.9,NYSE,0.0376937705521465,US,5109799936.0,1033100032.0,Industrials,Tools & Accessories,263.2931823730469,USD,52682700.0,18.7588,6.7289,5.82,1473200000.0,16.12,0.2372,2.718404
BZH,Beazer Homes USA Inc,27.75,862.5240094227969,5.4384,2.1490846,401344.8412698413,526630.4347826086,34.89,22.23,NYSE,-0.1452057432166361,US,2169445120.0,143863008.0,Consumer Cyclical,Residential Construction,32.45000076293945,USD,31081900.0,5.1661,0.0,23.25,160520000.0,7.62,0.8868,
KBH,KB Home,80.17,6029.085840904905,10.2157,1.6893535,1267926.5873015872,1575213.043478261,88.31,42.15,NYSE,0.5532411951865182,US,6438578176.0,602753024.0,Consumer Cyclical,Residential Construction,51.67695617675781,USD,75203800.0,7.0782,0.656,16.85,794766016.0,10.73,0.4435,1.2545477
PMX,PIMCO Municipal Income Fund III,7.71,267.76,8.5435,,118152.77777777778,95573.91304347826,8.07,6.09,NYSE,0.0576832568893548,US,22233000.0,21383000.0,Financial Services,Asset Management,7.290637016296387,USD,33428000.0,0.9024,0.6612,-8.26,,6.49,0.1426,
NIE,Virtus Equity & Convertible Income Fund,21.95,651.71,6.4565,0.95687616,70757.93650793651,79795.65217391304,23.87,18.615,NYSE,0.1410625665185754,US,,,Financial Services,Asset Management,19.243412017822266,USD,27709000.0,3.3834,3.9783,-1.75,,14.21,0.0,9.332711
C,Citigroup Inc,57.84,110346.87946290622,11.9578,1.2254977,16020884.523809524,16020591.304347826,67.81,38.17,NYSE,0.3526586902357127,US,69750996992.0,6952000000.0,Financial Services,Banks - Diversified,42.79563522338867,USD,1907800064.0,4.7183,2.7145,-8.47,,1.17,2.8361,3.862069
AVY,Avery Dennison Corp,207.86,16736.69109935455,33.2737,0.94982964,444252.38095238095,529056.5217391305,231.53,165.59,NYSE,0.1424406863380425,US,8595399680.0,630600000.0,Consumer Cyclical,Packaging & Containers,182.0101928710937,USD,80519104.0,6.2022,3.183,6.62,1394599936.0,9.36,1.5246,1.6945074
EOG,EOG Resources Inc,126.53,71944.90137136326,9.4739,0.3424222,3096183.73015873,2949273.913043478,139.64,108.94,NYSE,-0.0043329678550506,US,24105000960.0,7496999936.0,Energy,Oil & Gas E&P,127.0791244506836,USD,568600000.0,13.0034,5.7952,10.97,13500000256.0,23.81,0.1352,2.870889
MYI,Blackrock Muniyield Quality Fund III Inc,11.49,753.74,,,242666.66666666663,215791.30434782608,11.7,9.32,NYSE,0.1338495410820563,US,59305544.0,24795060.0,Financial Services,Asset Management,10.137107849121094,USD,66467300.0,-0.0379,0.5601,-7.22,,-0.19,0.1405,
CCRD,CoreCard Corp,12.08,96.93617585573772,28.5526,-0.777849,39524.60317460317,23404.34782608696,23.17,10.15,NYSE,-0.4616283751009785,US,52429000.0,1590000.0,Technology,Software - Application,22.39999961853028,USD,8024520.0,0.4006,0.3503,10.56,7145000.0,6.44,0.0,
TAL,TAL Education Group,9.06,5498.477829,,1.1314664,6889500.0,6795156.521739131,15.52,6.24,NYSE,0.3236441729410584,CN,1629186944.0,52866000.0,Consumer Defensive,Education & Training Services,6.849999904632568,USD,458143008.0,-0.0176,0.0,,-1622000.0,-0.1,0.0,
CARS,Cars.com Inc,16.83,1112.7416693156642,9.3948,1.4585025,404083.7301587302,475921.7391304348,21.24,14.82,NYSE,-0.1614214881771747,US,713009024.0,25002000.0,Consumer Cyclical,Auto & Truck Dealerships,20.059999465942383,USD,66020100.0,1.736,0.0,-5.76,160139008.0,12.14,0.982,
NVG,Nuveen AMT-Free Municipal Credit Income Fund,,2656.22,100.8423,,629098.4126984127,768200.0,12.99,9.68,NYSE,,US,222349248.0,27293130.0,Financial Services,Asset Management,10.816614151000977,USD,213522000.0,0.1278,0.5453,-7.11,,0.61,0.7787,
KNSL,Kinsale Capital Group Inc,466.66,10866.842778911025,35.2713,0.2077199,178493.6507936508,205986.9565217392,548.47,325.14,NYSE,0.2671524704874897,US,1422882048.0,371022016.0,Financial Services,Insurance - Property & Casualty,368.5135192871094,USD,23286400.0,13.2189,0.5599,55.98,470724512.0,24.25,0.1692,0.12830108
BRO,Brown & Brown Inc,100.32,28617.38145179384,32.8746,0.5022832,1249516.2698412698,1285595.652173913,102.99,66.75,NYSE,0.4279087683881395,US,4453700096.0,982200000.0,Financial Services,Insurance Brokers,70.32518768310547,USD,285260992.0,3.1001,0.4758,20.28,1497299968.0,9.29,0.6804,0.518393
AXP,American Express Co,237.85,169090.32421582364,20.1923,1.0129416,3012588.888888889,3111073.913043478,256.07,140.93,NYSE,0.4600783445358785,US,58106998784.0,9703999488.0,Financial Services,Credit Services,163.07122802734375,USD,710912000.0,11.3777,2.4284,5.54,,4.06,6.355,1.1989381
CWK,Cushman & Wakefield PLC,12.57,2881.6701364788514,,2.4855063,2414163.492063492,2241830.434782609,13.785,6.24,NYSE,0.2679615515477389,GB,9311200256.0,20600000.0,Real Estate,Real Estate Services,9.920000076293944,USD,229250000.0,-0.156,,1.65,449200000.0,-0.72,1.9355,
ENV,Envestnet Inc,62.03,3425.4134756835992,,1.333781,687261.9047619047,1776178.2608695652,73.04,33.12,NYSE,0.1273687578213829,US,1307702016.0,-252768000.0,Technology,Software - Application,55.040000915527344,USD,55221900.0,-4.3837,0.0,,143160992.0,-16.520000000000003,1.5428,
EAT,Brinker International Inc,66.64,2964.8481124946074,28.8972,0.9404831,1334553.5714285714,1742526.0869565215,76.02,28.23,NYSE,0.7774994105276929,US,4282400000.0,152200000.0,Consumer Cyclical,Restaurants,37.54999923706055,USD,44490500.0,2.28,0.0136,-3.82,413900000.0,16.68,13.6323,
